Class Name;DefaultDisplayName;DefaultCategory;Behaviors;DisplayOrder;DefaultIconBlockOffset;DefaultIconViewOffset;DefaultIconViewScale;FirstPersonScale;FirstPersonOffset;FirstPersonRotation;InHandScale;InHandOffset;InHandRotation;CraftingId;DefaultCreativeData;IsCollidable;IsPlaceable;IsDiggingTransparent;IsPlacementTransparent;DefaultIsInteractive;IsEditable;IsNonDuplicable;IsGatherable;HasCollisionBehavior;KillsWhenStuck;IsFluidBlocker;IsTransparent;GenerateFacesForSameNeighbors;DefaultShadowStrength;LightAttenuation;DefaultEmittedLightAmount;ObjectShadowStrength;DefaultDropContent;DefaultDropCount;DefaultExperienceCount;RequiredToolLevel;MaxStacking;SleepSuitability;FrictionFactor;Density;NoAutoJump;NoSmoothRise;FuelHeatLevel;FuelFireDuration;DefaultSoundMaterialName;ShovelPower;QuarryPower;HackPower;DefaultMeleePower;DefaultMeleeHitProbability;DefaultProjectilePower;ToolLevel;PlayerLevelRequired;Durability;IsAimable;IsStickable;AlignToVelocity;ProjectileSpeed;ProjectileDamping;ProjectileTipOffset;DisintegratesOnHit;ProjectileStickProbability;DefaultHeat;FireDuration;ExplosionResilience;DefaultExplosionPressure;DefaultExplosionIncendiary;ExplosionKeepsPickables;DigMethod;DigResilience;ProjectileResilience;DefaultNutritionalValue;DefaultSicknessProbability;FoodType;DefaultRotPeriod;DefaultTextureSlot;DestructionDebrisScale;DefaultDescription
LeatherBlock;皮革;Items;;155;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;90, 0, 0;leather;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;40;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;213;1;皮革可以通过杀死某些动物来获得。它是一种多功能材料，可用作极其耐用、耐磨和防水的面料。它也用于制作马鞍。
SaddleBlock;鞍;Items;;156;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;90, 0, 0;saddle;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;213;1;鞍使骑马和其他动物成为可能。没有马鞍的马会很快甩掉骑手并逃跑。
ChristmasTreeBlock;圣诞树;Items;;157;0,0,0;1, 0.5, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.6;0,0.12,0;0, 0, 0;christmastree;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12;0;12;0;#SpruceLeavesBlock;3;;0;40;0;1;0.5;TRUE;TRUE;1;5;Plant;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;12;2;;;;Hack;3;0.5;;;;;132;1;圣诞节必备！圣诞树是用云杉叶制成的。
FurnitureBlock;家具;Items;FurnitureBlockBehavior;158;0,0,0;-1, 1, -1;1;0.5;0.5, -0.5, -0.6;0, 180, 0;0.6;0,0,0;0, 0, 0;furniture;-1;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10;0;15;0;#;1;;0;40;1;1;0.5;FALSE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;1;;;;Hack;3;1;;;;;4;1;家具块由可以由不同材料制成的小子块组成。通过使用锤子在世界上从全尺寸块创建的设计上创建新家具。家具可以互动，也可以通过将其与工作台上的其他物品组合来使用电力。
TreasureGeneratorBlock;宝藏生成器;Items;;159;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;90, 0, 0;treasuregenerator;-1;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;1;1;
ExperienceBlock;经验球;Items;ThrowableBlockBehavior;160;0,0,0;0, 0, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;90, 0, 0;experience;0;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;15;0;0;0;;;;;40;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0;1;;-1;TRUE;FALSE;FALSE;14;0.9;0;FALSE;0;;0;;;;;;;;;;;;234;1;被玩家收集时提供经验
CairnBlock;石冢;Items;;161;0,-0.4,0;-1, 1, 1;0.85;0.4;0.5, -0.5, -0.6;0, 0, 0;0.4;0,0.1,-0.05;60, 0, 0;cairn;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8;0;0;0;;;;;40;0;1;3;TRUE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;80;;;;Quarry;2;1;;;;;63;1;石冢通常位于山顶，包含丰富的经验
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ClothingBlock;服装;Clothes;;163;0,0,0;-1, 1, -1;0.7;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.12,0;0, 0, 0;clothing;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;1;1;;1;1;1;1;;1;1;;15;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;197;1;衣服和盔甲用于保护穿着者免受环境条件和攻击。有各种类型的衣服可供选择，可以通过衣服界面穿上或脱下。可以通过在加热炉中的油漆桶中沐浴来染色。
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EggBlock;生成蛋;Spawner Eggs;ThrowableBlockBehavior, EggBlockBehavior, RotBlockBehavior;165;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 0;egg;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;15;0;0;0;;;;;12;0;1;1.5;FALSE;FALSE;0;0;;1;1;1;0;;0;1;;-1;TRUE;FALSE;FALSE;14;0.8;0.1;TRUE;0;;0;;;;;;;1;0.2;0.1;;120;15;0.75;刷怪蛋。成年鸟类偶尔会产下鸟蛋。如果你仔细观察，你可能会找到并吃掉它们。煮鸡蛋会增加其营养价值。非鸟蛋仅在创造模式中可用，可用于生成所有其他动物。要在创造模式下生成动物，请将蛋扔到坚硬的表面上以将其粉碎。即使在创造模式下，一些外来动物的刷怪笼蛋也不可用。
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
StoneAxeBlock;石斧;Tools;;167;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;stoneaxe;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;2;5;3;3;0.5;1;2;;40;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;231;1;石斧是一种原始工具，同样可用于挖掘、切割木材和采石。它大大加快了这个过程，但它很快就会损坏和失败。石斧是一种糟糕的近战武器，如果你想打架就做一根棍棒。您应该逐步使用由金属制成的专用工具。
CopperAxeBlock;铜斧;Tools;;168;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;copperaxe;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1.5;1.5;6;6;0.5;1;3;;75;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;232;1;斧头是切割软块的工具，例如木头、家具或树叶。它们大大加快了切割过程，但最终会损坏并失效。由更好的材料制成的斧头使用寿命更长，切割速度更快。斧头也是一种强大的武器，尽管很难击中移动的目标。
IronAxeBlock;铁斧;Tools;;169;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;ironaxe;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1.5;1.5;7;7;0.5;1;3;;150;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;232;1;斧头是切割软块的工具，例如木头、家具或树叶。它们大大加快了切割过程，但最终会损坏并失效。由更好的材料制成的斧头使用寿命更长，切割速度更快。斧头也是一种强大的武器，尽管很难击中移动的目标。
DiamondAxeBlock;钻石刃斧;Tools;;170;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;diamondaxe;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;1.5;FALSE;FALSE;0;0;;1.5;1.5;8;8;0.5;1;4;;450;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;234;1;斧头是切割软块的工具，例如木头、家具或树叶。它们大大加快了切割过程，但最终会损坏并失效。由更好的材料制成的斧头使用寿命更长，切割速度更快。斧头也是一种强大的武器，尽管很难击中移动的目标。
CopperShovelBlock;铜铲;Tools;;171;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 90, 0;coppershovel;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;3.5;1.5;1.5;1.5;;1;3;;120;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;216;1;铲是挖掘由松散材料（如沙子或沙砾）制成的块的工具。它们大大加快了挖掘过程，但最终它们会损坏并失败。由更好材料制成的铲子使用寿命更长，挖掘速度更快。
IronShovelBlock;铁铲;Tools;;172;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 90, 0;ironshovel;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;4;1.5;1.5;1.5;;1;3;;240;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;216;1;铲是挖掘由松散材料（如沙子或沙砾）制成的块的工具。它们大大加快了挖掘过程，但最终它们会损坏并失败。由更好材料制成的铲子使用寿命更长，挖掘速度更快。
DiamondShovelBlock;钻石铲;Tools;;173;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 90, 0;diamondshovel;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;1.5;FALSE;FALSE;0;0;;4.5;1.5;1.5;1.5;;1;4;;720;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;233;1;铲是挖掘由松散材料（如沙子或沙砾）制成的块的工具。它们大大加快了挖掘过程，但最终它们会损坏并失败。由更好材料制成的铲子使用寿命更长，挖掘速度更快。
CopperPickaxeBlock;铜镐;Tools;;174;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;copperpickaxe;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1.5;11;1.5;1.5;;1;3;;75;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;217;1;镐是用来挖掘坚硬物块的工具，比如石头或冰。它们大大加快了采石过程，但最终会损坏并失效。由更好的材料制成的镐使用寿命更长，采石速度更快。
IronPickaxeBlock;铁镐;Tools;;175;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;ironpickaxe;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1.5;13;1.5;1.5;;1;3;;150;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;217;1;镐是用来挖掘坚硬物块的工具，比如石头或冰。它们大大加快了采石过程，但最终会损坏并失效。由更好的材料制成的镐使用寿命更长，采石速度更快。
DiamondPickaxeBlock;钻石尖镐;Tools;;176;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;diamondpickaxe;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;1.5;FALSE;FALSE;0;0;;1.5;15;1.5;1.5;;1;4;;450;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;218;1;镐是用来挖掘坚硬物块的工具，比如石头或冰。它们大大加快了采石过程，但最终会损坏并失效。由更好的材料制成的镐使用寿命更长，采石速度更快。
WoodenRakeBlock;木耙;Tools;;177;0,0,0;-1, 0.5, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 90, 0;woodenrake;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;0;0;;1.5;1.5;1.5;1.5;;1;1;;25;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;228;1;耙子是将泥土变成土壤的工具。用耙子挖出土壤后，就可以种植了。耙子最终会损坏并失效。由更好的材料制成的耙子使用寿命更长。
CopperRakeBlock;铜耙;Tools;;178;0,0,0;-1, 0.5, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 90, 0;copperrake;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1.5;1.5;1.5;1.5;;1;3;;120;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;232;1;耙子是将泥土变成土壤的工具。用耙子挖出土壤后，就可以种植了。耙子最终会损坏并失效。由更好的材料制成的耙子使用寿命更长。
IronRakeBlock;铁耙;Tools;;179;0,0,0;-1, 0.5, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 90, 0;ironrake;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1.5;1.5;1.5;1.5;;1;3;;240;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;232;1;耙子是将泥土变成土壤的工具。用耙子挖出土壤后，就可以种植了。耙子最终会损坏并失效。由更好的材料制成的耙子使用寿命更长。
DiamondRakeBlock;钻石钉耙;Tools;;180;0,0,0;-1, 0.5, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 90, 0;diamondrake;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;1.5;FALSE;FALSE;0;0;;1.5;1.5;1.5;1.5;;1;4;;720;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;234;1;钻石钉耙
EmptyBucketBlock;桶;Tools;;181;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;emptybucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;63;1;桶是一种由铜制成的容器，用于运输液体，例如水、岩浆或牛奶。桶可以在源块处装满流体并运送到不同的位置，在那里可以放置源块以启动新的流体体。您不能从非源块填充存储桶。
WaterBucketBlock;水桶;Tools;;182;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;waterbucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;63;1;桶是一种由铜制成的容器，用于运输液体，例如水、岩浆或牛奶。桶可以在源块处装满流体并运送到不同的位置，在那里可以放置源块以启动新的流体体。您不能从非源块填充存储桶。
MagmaBucketBlock;岩浆桶;Tools;;183;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;magmabucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;63;1;桶是一种由铜制成的容器，用于运输液体，例如水、岩浆或牛奶。桶可以在源块处装满流体并运送到不同的位置，在那里可以放置源块以启动新的流体体。您不能从非源块填充存储桶。
PaintStripperBucketBlock;脱漆桶;Tools;;184;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;paintstripperbucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;60;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;63;1;一个装满脱漆剂的桶。可用于从先前涂漆的表面剥离油漆，并使它们恢复原始外观。
PaintBucketBlock;油漆桶;Tools;;185;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.05,-0.15;60, 0, 0;paintbucket;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;60;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;63;1;一桶装满油漆。可用于油漆表面以达到装饰目的。通过将孔雀石或紫色花朵等有色成分溶解在白色油漆中，可以获得不同颜色的油漆。
MatchBlock;火柴;Tools;;186;0,0,0;0, 0, 1;1;0.4;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.05,0;0, 0, 0;match;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;40;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;194;1;一根棍子上的硫磺，可以用来生火。拿着火柴走路时要非常小心，因为很容易不小心引发可能失控的火灾。可以用来点燃导火线，也可以作为点燃其他动物的武器。
CompassBlock;指南针;Tools;;187;0,0,0;0, 1, 1;1.25;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.1,0;60, 0, 0;compass;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;47;1;指南针指向上次睡眠位置的位置或最近的磁体（如果有）。在遥远的旅程中寻找回家的路时，它是必不可少的。
ThermometerBlock;温度计;Tools;;188;0,-0.65,0;-1,0,0;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.06,0;60, 0, 0;thermometer;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;0;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;1;;;;Quarry;3;0.5;;;;;63;1;温度计显示环境温度。它是植树时的重要工具。橡树喜欢温暖，桦树适度凉爽，云杉喜欢寒冷。在错误的环境温度下种树会导致树苗枯萎。它也是一个电元件，可输出与周围温度相对应的模拟信号。
HygrometerBlock;湿度计;Tools;;189;0,-0.4,0;-1,0,0;1.25;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.1,0;60, 0, 0;hygrometer;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;0;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;1;;;;Quarry;3;0.5;;;;;63;1;湿度计显示周围区域的湿度。它是植树时的重要工具。所有树木都需要大量的湿度才能生长。当一棵树种在太干燥的地方时，树苗就会枯萎。它也是一个电子元件，可输出与周围湿度相对应的模拟信号。
IronHammerBlock;铁锤;Tools;HammerBlockBehavior;190;0,0,0;-1, 0.5, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.35;0,0.2,0;0, 0, 0;ironhammer;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1.5;1.5;1.5;1.5;;1;3;;240;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;232;1;锤用于用放置在世界中的物块制作家具。
WhistleBlock;哨子;Tools;;191;0.3,-0.25,0;-1, 1, -1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.2;0,0.05,0;-30, 0, 0;whistle;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;250;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;63;1;哨子可以用来召唤附近的骏马或驱赶牛。牛会聚在一起并远离吹口哨的人。您可以通过骑在后面并通过从侧面控制哨声来指挥他们来控制他们。Whistle 也非常适合吓唬鸟类。
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WoodenClubBlock;木棍;Weapons;;193;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.25,0;0, 0, 0;woodenclub;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;3;0.7;1;1;;30;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;231;1;木棍是一种原始的近战武器，尽管明显优于赤手空拳或棍棒。如果经常使用，它会很快损坏并失效。您应该升级到由金属制成的专用武器。
StoneClubBlock;石棍;Weapons;;194;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.25,0;0, 0, 0;stoneclub;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;3;FALSE;FALSE;0;0;;1;1;1;4;0.7;1;2;;30;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;231;1;石棍是一种原始的近战武器，尽管明显优于赤手空拳或棍棒。如果经常使用，它会很快损坏并失效。您应该升级到由金属制成的专用武器。
WoodenSpearBlock;木矛;Weapons;ThrowableBlockBehavior;195;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.2,0;0, 0, 0;woodenspear;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;2;0.7;2.5;1;;20;TRUE;TRUE;TRUE;14;0.9;0.3;FALSE;0;;0;;;;;;;;;;;;211;1;长矛是一种多功能武器，既可以投掷，也可以用于近战攻击。使用时，它最终会失去清晰度并失效。用更好的材料制成的长矛会持续更长时间并造成更多伤害。投掷的长矛会粘在柔软的材料中。可能很难移除嵌入太硬的长矛。
StoneSpearBlock;石矛;Weapons;ThrowableBlockBehavior;196;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.2,0;0, 0, 0;stonespear;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;2.5;0.7;3.5;2;;40;TRUE;TRUE;TRUE;14;0.9;0.3;FALSE;0;;0;;;;;;;;;;;;211;1;长矛是一种多功能武器，既可以投掷，也可以用于近战攻击。使用时，它最终会失去清晰度并失效。用更好的材料制成的长矛会持续更长时间并造成更多伤害。投掷的长矛会粘在柔软的材料中。可能很难移除嵌入太硬的长矛。
